,Time,neg,neu,pos,compound,Score
359,2020-12-12,0.033,0.867,0.1,0.6059,1
360,2020-12-12,0.0,0.963,0.037,0.1779,1
361,2020-12-12,0.041,0.852,0.107,0.4404,1
362,2020-12-12,0.0,1.0,0.0,0.0,0
363,2020-12-12,0.0,0.655,0.345,0.7845,1
364,2020-12-12,0.0,1.0,0.0,0.0,0
365,2020-12-12,0.0,0.823,0.177,0.6249,1
366,2020-12-12,0.0,0.731,0.269,0.8481,1
367,2020-12-12,0.0,0.963,0.037,0.1779,1
368,2020-12-12,0.0,0.963,0.037,0.1779,1
369,2020-12-12,0.0,0.937,0.063,0.1901,1
370,2020-12-12,0.0,0.828,0.172,0.4019,1
371,2020-12-12,0.033,0.767,0.201,0.8151,1
372,2020-12-12,0.0,1.0,0.0,0.0,0
373,2020-12-12,0.0,0.909,0.091,0.2263,1
374,2020-12-12,0.12,0.78,0.101,0.1511,1
375,2020-12-12,0.12,0.78,0.101,0.1511,1
376,2020-12-12,0.0,0.807,0.193,0.471,1
377,2020-12-12,0.12,0.78,0.101,0.1511,1
378,2020-12-12,0.12,0.78,0.101,0.1511,1
379,2020-12-12,0.065,0.935,0.0,-0.4019,-1
380,2020-12-12,0.0,0.937,0.063,0.1901,1
381,2020-12-12,0.0,0.828,0.172,0.4019,1
382,2020-12-12,0.0,0.762,0.238,0.5319,1
383,2020-12-12,0.0,0.762,0.238,0.5319,1
384,2020-12-12,0.0,0.748,0.252,0.6166,1
385,2020-12-12,0.0,1.0,0.0,0.0,0
386,2020-12-12,0.033,0.767,0.201,0.8151,1
387,2020-12-12,0.065,0.935,0.0,-0.4019,-1
388,2020-12-12,0.12,0.78,0.101,0.1511,1
389,2020-12-12,0.0,1.0,0.0,0.0,0
390,2020-12-12,0.066,0.934,0.0,-0.4648,-1
391,2020-12-12,0.12,0.78,0.101,0.1511,1
392,2020-12-12,0.12,0.78,0.101,0.1511,1
393,2020-12-12,0.12,0.78,0.101,0.1511,1
394,2020-12-12,0.12,0.78,0.101,0.1511,1
395,2020-12-12,0.12,0.78,0.101,0.1511,1
396,2020-12-12,0.0,1.0,0.0,0.0,0
397,2020-12-12,0.0,0.667,0.333,0.7568,1
398,2020-12-12,0.064,0.886,0.05,-0.128,-1
399,2020-12-12,0.0,0.934,0.066,0.296,1
400,2020-12-12,0.0,1.0,0.0,0.0,0
401,2020-12-12,0.0,1.0,0.0,0.0,0
402,2020-12-12,0.0,0.667,0.333,0.7568,1
403,2020-12-12,0.0,0.924,0.076,0.4199,1
404,2020-12-12,0.0,0.857,0.143,0.5684,1
405,2020-12-12,0.0,1.0,0.0,0.0,0
406,2020-12-12,0.0,1.0,0.0,0.0,0
407,2020-12-12,0.0,1.0,0.0,0.0,0
408,2020-12-12,0.0,0.914,0.086,0.4754,1
409,2020-12-12,0.0,0.924,0.076,0.4199,1
410,2020-12-12,0.0,0.924,0.076,0.4199,1
411,2020-12-12,0.0,1.0,0.0,0.0,0
412,2020-12-12,0.0,0.924,0.076,0.4199,1
413,2020-12-12,0.0,0.924,0.076,0.4199,1
414,2020-12-12,0.0,1.0,0.0,0.0,0
415,2020-12-12,0.0,0.756,0.244,0.4404,1
416,2020-12-12,0.0,0.756,0.244,0.4404,1
417,2020-12-12,0.0,0.821,0.179,0.7096,1
